,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,1.027303,,,0.972406,1.001262,1.035926,0.998682,,,,,,,,,,,,,,,,,,1.023130,,,,0.984522,0.969466,,,,1.022585,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.020676,1.044030,,1.021468,,,1.010537,,1.023789,0.959603,,,,,,,,,,,,,,,,,,0.974871,1.047137,,,1.031316,0.954848,,,1.036128,1.024534,,1.028059,,1.002177,1.001156,0.965887,1.026932,1.041829,,,,,,,,,
R8,,0.999929,0.956055,1.039317,0.989963,1.006209,,0.995996,0.960800,,0.992296,1.042942,,,,,,,,,,,,,0.986387,,,,1.033777,1.002176,1.028693,0.999676,,,1.032390,,0.965152,1.046714,0.969265,,1.038310,0.999230,,,1.020698,0.982298,,1.043529,,1.036583,,,,,1.012678,
L1,0.992511,1.008204,1.020028,0.995057,1.000882,0.980528,0.952438,1.006253,0.959835,0.973022,1.011203,,,,,,1.018966,0.956412,,,,,,,1.003211,1.020404,0.958706,,1.041233,0.971290,,0.990646,,1.006864,,,,1.021578,1.028320,,,,1.047374,,,,,,,,,0.988660,,,,
L2,1.038291,,0.952145,0.953352,0.999382,1.000482,0.985621,0.969576,1.045523,1.000368,1.020025,0.954092,,,,,1.040908,1.031981,1.035272,,,,,,1.007558,0.954177,0.975765,,0.978892,1.009044,,,,1.034179,,1.009082,1.023426,,0.991939,,0.963697,,,,0.985742,,,,,,,0.975908,,,,
L3,,0.974743,1.002323,0.959672,1.045248,,,,0.996505,,0.976520,1.027051,,,,,1.004479,0.958502,0.996213,1.043326,,,,,1.035847,,,,1.039555,0.991076,1.001526,,0.950169,,0.963854,0.965542,,1.028408,0.974513,1.017901,0.974959,0.981684,1.028211,0.980057,1.010302,0.951106,1.000809,1.015694,,,,,0.997319,,1.009564,1.021125
L4,0.957865,,,1.041236,0.996579,1.029058,1.026220,1.036315,0.970365,,,0.969380,,,,,0.963575,1.034919,1.036415,1.044256,,,,,,1.010282,,,,1.037935,1.038533,1.010228,,,,1.021410,0.964630,,,,,,0.990280,,,,,,,,,1.001284,,,,
L5,,,,0.987010,1.031663,,,0.992911,0.973153,0.987887,1.044080,0.984600,,,,,1.011440,1.008933,0.964064,,,,,,0.996942,1.023620,1.043791,,1.019282,0.988404,1.044827,0.969849,,0.990552,0.954393,1.012087,0.981592,0.966350,1.007373,,1.025993,1.040212,0.990815,,1.012014,,,,0.992330,0.950833,1.022264,0.959065,,0.989470,,
Mi1,,0.957877,1.007100,1.011848,0.977456,,,0.999427,0.955282,0.989133,1.041343,1.027225,0.982209,1.008687,0.978101,1.018858,0.992947,1.025898,1.013144,,,,,,0.965277,0.950702,0.975127,1.048710,1.049160,1.004107,1.014647,1.046793,0.971382,,1.017177,0.966474,0.973852,1.046275,1.046784,,0.996511,0.962985,0.963598,,,1.047452,,0.978517,1.020693,0.985523,0.985118,1.044746,1.034614,1.001135,1.008643,0.975896
Tm3,,,,1.037110,0.973012,,,,0.975179,0.956756,0.988449,0.977453,1.039726,0.997506,1.041152,0.977922,,,0.983061,,,0.977447,,1.041365,,1.038568,0.972205,1.016977,1.043440,0.962999,0.964481,0.973175,,,1.048572,0.956638,0.978203,,,0.973863,,,1.036935,,,,0.976762,,0.969075,0.981053,1.017685,1.045161,,1.036906,,
