,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,1.030366,,,0.959764,0.958258,0.995337,0.999902,,,,,,,,,,,,,,,,,,0.959289,,,,1.027274,1.039962,,,,1.044266,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.018898,1.017324,,0.981306,,,0.967459,,1.009889,0.967765,,,,,,,,,,,,,,,,,,0.950520,0.959336,,,0.962695,1.034507,,,1.009925,1.049744,,0.978446,,1.002102,0.960660,0.954951,0.988347,0.956576,,,,,,,,,
R8,,0.968209,1.034754,1.004472,0.953573,0.954869,,0.969055,1.023082,,0.991997,1.011689,,,,,,,,,,,,,0.958861,,,,0.952582,1.016470,0.991889,0.967945,,,0.965715,,0.981392,1.009954,1.026016,,1.049765,1.018487,,,1.021252,0.978290,,1.032261,,1.024232,,,,,1.002229,
L1,1.009459,1.006432,1.003493,1.039876,0.981212,1.002191,0.980161,0.985583,0.961526,1.005950,1.038295,,,,,,1.026271,0.996259,,,,,,,1.013644,1.001155,0.986469,,1.004516,1.019079,,0.980802,,0.986192,,,,1.047263,1.042286,,,,0.953355,,,,,,,,,1.023747,,,,
L2,1.029905,,1.040444,1.016319,0.958755,1.043234,0.981528,0.953725,0.994566,1.003544,1.021461,1.044904,,,,,1.001966,0.985940,0.981884,,,,,,1.046620,1.023806,1.024439,,1.039294,1.032154,,,,0.986520,,1.001823,0.967830,,0.951032,,0.991919,,,,0.967424,,,,,,,0.981518,,,,
L3,,1.043726,1.039716,1.009696,1.044108,,,,1.022505,,0.974075,0.952631,,,,,0.963594,1.018359,1.041417,1.048000,,,,,0.959129,,,,0.972366,0.985932,1.026213,,1.034114,,0.991512,1.037156,,0.980919,1.035963,0.959503,1.046652,1.036747,1.022738,1.032659,1.018084,0.999612,1.008399,0.981513,,,,,0.971883,,0.978134,1.019917
L4,1.007504,,,1.028299,1.007558,0.976523,1.044033,1.048080,0.962059,,,0.963108,,,,,1.048489,1.015945,1.005648,1.048143,,,,,,1.045133,,,,1.002898,1.004151,1.037001,,,,0.976172,0.971175,,,,,,0.985052,,,,,,,,,1.028525,,,,
L5,,,,0.977005,0.966710,,,0.977349,1.032726,0.953382,0.972242,1.008607,,,,,1.034419,0.973131,0.968149,,,,,,0.980705,1.016745,1.015446,,1.043433,1.034300,0.998192,1.008989,,1.041895,1.025419,1.048477,0.980001,0.984140,0.985652,,1.015859,1.036072,1.023755,,1.020903,,,,0.950566,0.953008,1.020939,0.966151,,0.985663,,
Mi1,,1.003164,1.035619,1.016037,1.019743,,,0.952489,1.023545,0.999698,0.959713,1.001150,0.958114,0.976678,1.010191,0.965882,1.039583,1.037746,1.008369,,,,,,0.965956,0.951610,1.034153,1.044568,0.963309,1.002948,1.040677,1.034125,1.022947,,0.971243,1.021140,0.987659,1.022677,0.956309,,1.002411,0.986683,0.992104,,,1.034238,,0.972991,0.967241,1.012319,0.960061,1.014759,1.025500,1.015482,0.967159,0.988488
Tm3,,,,1.015876,0.958706,,,,0.957882,1.015882,1.009467,0.954202,0.952552,0.989392,0.954192,0.957291,,,0.952253,,,1.002360,,0.981935,,1.033386,1.012704,1.011074,0.968349,1.048260,0.983166,1.005812,,,1.012811,1.027376,1.000340,,,0.987029,,,1.028010,,,,1.015019,,1.020282,0.976628,0.958673,0.951929,,0.995374,,
