,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,1.048712,,,1.040780,0.987514,0.960590,1.024638,,,,,,,,,,,,,,,,,,0.998971,,,,0.959839,0.990513,,,,1.012911,,,,,,,,,,,,,,,,,,,,,,
R7,,,0.970451,1.003525,,0.961183,,,0.970604,,1.016040,0.980974,,,,,,,,,,,,,,,,,,1.023485,0.973838,,,1.035526,0.995562,,,1.013970,0.998918,,0.977842,,1.039723,1.034948,1.049465,1.006623,1.003769,,,,,,,,,
R8,,0.959000,0.997490,1.001843,0.974140,1.026186,,1.049821,1.005197,,0.954502,0.974106,,,,,,,,,,,,,0.959908,,,,0.974190,0.997001,1.006413,0.990338,,,1.029337,,1.027173,1.048557,0.956484,,0.978386,1.048666,,,1.048432,0.955183,,0.974568,,0.996196,,,,,1.009331,
L1,0.991336,0.970060,0.983389,1.000275,0.966864,0.995300,1.004637,0.985545,1.010912,1.045437,1.039279,,,,,,1.013066,1.016291,,,,,,,0.990248,1.038459,1.041091,,0.973068,0.970345,,0.957487,,1.016468,,,,0.958860,0.986846,,,,1.017452,,,,,,,,,0.974791,,,,
L2,1.023021,,1.021828,1.033211,1.005333,0.999982,1.039634,1.003520,1.040647,1.012011,0.979998,0.991177,,,,,1.033056,1.003310,1.005351,,,,,,0.953709,0.961716,0.982585,,0.969426,0.967782,,,,1.014120,,0.953617,1.019799,,1.043531,,1.012926,,,,1.024801,,,,,,,1.009006,,,,
L3,,1.019385,0.993124,1.044497,0.952158,,,,1.017925,,1.026631,0.982226,,,,,0.963181,1.029820,0.963857,1.041178,,,,,0.968307,,,,1.028023,1.020764,0.980106,,0.957247,,1.019751,0.988993,,0.987318,1.016516,1.005734,1.019914,0.995545,1.037523,0.951232,0.986890,1.030969,0.994516,0.958998,,,,,0.950504,,0.952590,0.979369
L4,1.001739,,,1.009241,0.969052,0.976792,0.952735,1.020239,0.964594,,,1.014750,,,,,1.039310,1.044778,0.965937,1.035019,,,,,,0.995201,,,,1.042392,0.975538,0.987059,,,,1.001317,0.972266,,,,,,1.011944,,,,,,,,,0.984962,,,,
L5,,,,0.973204,0.978501,,,1.037325,0.974994,1.020830,0.972261,0.982734,,,,,0.967087,1.009750,1.003756,,,,,,0.958888,0.989699,0.954508,,0.998027,0.962719,1.016598,0.961757,,1.009520,0.996932,1.040563,0.956081,0.979897,0.976991,,1.016293,1.035831,1.023031,,0.983449,,,,1.043681,1.024653,1.019375,0.996887,,1.035767,,
Mi1,,1.030058,0.957003,1.004738,1.015531,,,0.995563,1.003629,1.025036,0.995610,1.030321,0.966580,0.997698,1.016428,0.979886,0.965052,1.034030,0.987202,,,,,,0.968693,0.990586,0.963422,1.036644,1.043985,0.997123,1.028667,0.999338,0.964837,,0.982932,0.951543,0.991942,1.024059,0.972751,,1.034203,0.979372,0.972104,,,1.036141,,1.043103,1.010452,0.968353,0.959486,1.024747,0.961651,0.983502,0.990203,1.018331
Tm3,,,,1.040894,1.013259,,,,1.022032,1.014671,1.001017,0.999775,1.018634,1.019204,1.034189,0.970075,,,1.010130,,,1.016735,,1.005854,,1.005311,1.028804,0.954777,0.976658,0.967284,1.039029,0.972389,,,0.953851,1.039253,0.955121,,,0.994833,,,0.991145,,,,0.953703,,1.008451,1.025623,1.025989,0.986285,,1.017961,,
Mi4,,,,,1.014892,1.021541,,0.985215,0.999045,1.020057,0.958928,1.003688,1.042071,1.049103,1.042597,1.005947,1.039175,0.979693,1.021024,1.019239,,,,,0.975190,,1.044668,,0.964175,1.018688,0.971645,1.031623,0.995698,,0.958951,,1.003432,,1.014463,0.987910,1.025914,,0.987106,0.951113,1.025839,0.973726,1.015864,0.955774,1.018439,,0.966011,1.013739,1.006354,0.971375,,
Mi9,,,,,,1.020025,0.981726,,1.028933,1.028424,1.033626,,0.995981,0.970158,1.019460,1.021978,1.015749,0.995750,1.017381,0.993566,,,,,,0.965108,1.003693,0.951898,0.978923,,1.040246,0.961248,0.971166,,1.036125,,1.007671,1.001332,,0.984999,1.030811,1.036168,1.029734,1.047548,0.982197,,1.035108,,0.979303,1.044791,,1.046040,0.963006,0.981960,0.977839,
T4a,,,,,,,,,,,,0.965955,0.982429,0.989670,1.028878,1.014829,,,,,0.990427,,,,,,,,,0.996661,,,,,,1.002555,,,,,,,0.994838,,,,,,,1.012308,,,,,0.995422,0.971711
T4b,,,,,,,,,1.022785,,0.977464,0.996661,1.043730,0.974821,,0.951532,,,,,,0.950763,,,,,,,,,,,,,,1.028180,,,,,,,1.036561,,,,,,0.981084,0.961886,1.044761,,,,,
T4c,,,,,,,,,,,,0.993795,,,1.012125,,,,,,,,0.989264,0.973559,,1.005486,,,,,,,,,,,,,,,,,,,,,,,,0.988113,0.976383,,0.954988,0.984684,,
T4d,,,,,,,,,1.025599,,,,,,0.986638,0.988056,,,,,,,,0.951354,,,,,,,,,,,,,,,,,,,,,,,,,,0.981534,1.045377,,1.022512,1.025128,,
Tm1,,,,,1.035156,,,1.037936,0.957312,0.951074,1.047006,0.978629,,,1.014608,,1.047650,0.959958,1.042511,0.980031,1.016412,0.982350,0.992472,1.047004,0.962829,1.030707,0.972339,1.000016,0.978374,0.956109,,0.994404,1.019069,,1.039267,1.038026,,1.044927,0.963427,1.002303,0.982570,0.962830,0.950915,1.031735,,,1.026037,1.007675,,0.987402,,0.955759,0.951674,1.005854,1.037049,1.042135
Tm2,,,,1.003814,0.964603,,,1.021757,1.047292,1.024638,1.045449,1.044397,0.994346,,1.045210,,1.033451,,1.030723,1.047330,0.990551,0.999099,0.950457,1.019602,0.984890,1.009564,0.954974,1.024619,,1.021187,0.997706,0.987696,1.047294,,,1.037863,,,1.015366,,,0.962833,1.008466,,,,,,1.021067,0.997940,1.029743,0.976658,0.959730,0.991861,1.042693,1.027204
Tm4,,,,,0.979079,,,,0.960301,0.987044,1.007786,,,,,,1.004035,0.959314,0.956950,,1.028216,0.998522,0.978042,1.026462,1.046550,0.960635,1.038967,0.959950,0.954071,0.957970,,1.038590,,,1.009106,1.022536,1.021223,,1.038987,,,0.999065,0.973610,,,,,,1.009098,1.020626,0.983978,1.000111,,1.000771,,0.969254
Tm9,,,,,,0.970991,,,,,0.986012,1.044581,,,,,1.040862,0.968657,0.999986,0.971337,1.016735,0.965586,0.982832,0.975915,,1.040561,0.990041,,,,,,0.982522,,,,,,,,0.963390,1.042666,,,,0.972708,1.028043,,,1.034713,0.988242,,1.006041,,1.000906,1.017236
T5a,,,,,,,,,,,,,1.045538,,,,,0.986862,,,1.035357,0.991536,,,,0.958292,,,,,,,,,,,,,,,,,0.984993,,,,,,,1.015756,,,,1.026525,0.992338,1.015290
T5b,,,,,,,,,,,,,,0.976749,,,,,,,1.043625,0.957031,,,,1.038887,,,,,,,,,,,,,,,,,,,,,,,0.997302,0.997778,1.032961,,,1.012618,,
T5c,,,,,,,,,,,,,,,0.976151,,,,,,,0.959141,1.001764,0.958799,,0.984683,,,,,,,,,,,,,,,,,,,,,,,,0.959261,0.962927,,0.955449,0.987765,,
T5d,,,,,,,,,,,,,,,1.028448,1.006350,,,,,,,,0.969030,,1.002206,,,,,,,,,,,,,,,,,,,,,,,,0.994700,0.987385,,0.999998,1.020209,,
T1,1.049576,1.040792,1.021061,,1.005930,0.986726,,0.995545,,,,1.019007,,,,,0.965397,0.988281,1.015659,,,,,,,,,,,,,,,1.016696,,,,,,,1.002590,,,,,,,,,,,,0.958479,,,
T2,,,,,,,,0.987364,1.019200,0.995401,,1.003247,,,,,0.953010,1.021356,0.987241,,,,,,,0.969046,1.034483,0.984278,,,,0.968121,,,,,1.010157,,,,,1.029464,0.975168,,1.024596,0.964003,,,1.002868,0.973395,0.989047,0.963362,,0.964642,0.954740,0.972742
T2a,,,,,,,,,0.987192,1.043948,,,,,,,0.986230,,1.028839,,,,,,,1.010163,0.972511,1.038547,0.991654,,,0.981197,1.028567,,1.004266,0.951002,,,,,1.029023,1.047848,,0.976807,0.976151,,1.011889,,,0.959135,1.037490,,0.978505,0.957797,0.993184,1.039091
T3,,,,,,,,,,1.038129,,,,,,0.995756,1.040306,,,,,,,,,1.004234,0.997913,1.048097,,1.023196,,1.007688,,,,,,,0.979819,,,0.987765,,,,,0.993186,,,,,,,1.028497,,0.976520
C2,1.025674,0.955270,0.990584,0.998074,0.998839,0.993668,1.038824,0.983982,0.976559,,0.996751,,,,,,0.979805,,,1.004612,,,,,1.041749,0.967626,0.986384,0.995555,1.040321,0.988237,,,,0.973274,,,,1.015933,0.985539,1.033659,,,0.997709,,,,,,,,,,,,,
C3,0.979136,,,1.005871,1.027084,1.016922,0.980585,0.952190,0.976321,0.950925,0.990349,0.961236,0.955285,1.034784,1.042331,1.000498,1.002501,0.991630,0.965931,0.954941,,,,,0.998535,1.003705,1.004483,0.996931,0.979146,,,,,0.990664,,0.960610,,1.009503,0.962263,,1.040583,1.009447,1.046012,,,,,,,0.951519,,,,,,
Lawf1,0.958889,,,1.045357,1.013126,1.007072,,1.005183,,0.977876,,0.977993,,,,,,,,,,,,,1.039461,,,,,,1.015056,,,1.039547,,,,,,,,,,,,,,,,,,,,,,
Lawf2,1.035879,,,1.036320,0.957295,1.041971,,1.027878,,,,,,,,,1.026742,1.046685,,1.001478,,,,,1.000516,,,,0.998114,1.040978,0.981217,,,0.991225,,0.962204,1.041904,,,,,,,,,,,,,0.998852,,,,1.034540,,
Dm3v,,,,,,,,,,,1.042099,1.008780,,,,,1.014305,1.045516,,,,,,,,,0.958264,,,,,,1.031930,,,,,,,,1.013202,0.972919,,,,,0.995799,,,,,,1.039216,0.993239,0.968423,1.016833
Lai,1.015708,,,1.020530,0.967028,1.037823,,0.999275,,,,,,,,,,,,,,,,,0.996547,,,,,1.037438,,,,0.998651,,,,,,,,,,,,,,,,,,,,,,
Mi10,,,,,,0.956131,,,,,0.998452,0.989363,1.006288,,0.957593,0.996342,,1.006108,0.980131,,,,,,,1.016907,,,,,0.965212,,,,1.015468,,0.967637,1.021138,,0.990554,,,0.986595,,0.955252,,,,0.973426,,,,,,,
Mi13,,,,,,,0.961669,0.959315,1.023979,1.014397,,1.003686,,,,,0.974219,1.008984,1.005797,1.023405,,,,,0.950855,1.037287,0.992078,,,,,,,,,,,,,,1.021151,,,,0.988466,,,,,,,,,1.000186,,
Mi14,,,,,0.981265,,,1.012350,,,,1.042500,,,,,0.988814,1.034623,0.961847,,,,,,1.034939,0.966619,,1.019772,,,,,,,,1.040317,,,,,0.972370,,1.001381,,,,,,,,,1.038875,,0.950442,,
Mi15,,,,,,,,,,,1.000633,,,,,,,,1.010164,,,,,,1.002258,,1.047725,,,0.984912,0.991027,,,,0.973044,,1.031842,0.972780,1.045426,,,0.959414,0.974245,0.983248,,0.951420,,,,,,,,1.031309,,
Mi2,,,,,,,,,0.975162,,,,,,,,0.965104,,1.003950,,,,,,,0.978337,0.986937,0.997286,,,,,,,,,1.044605,,,,1.045530,0.993455,1.008093,,,,,1.028662,,,,,,0.992312,,
Tm16,,,,,,,,,1.016925,,1.028224,0.980569,,,,,0.998249,1.021159,0.960725,1.044316,,,,,,1.045121,,,,0.990736,0.981244,1.049832,,,0.980041,,,,,,0.968126,1.022514,1.035934,,,0.979291,1.043038,1.022050,0.969119,1.020309,0.965944,,,0.963292,,0.957349
Tm20,,,,,,,,,,,0.984267,1.029975,,,,,0.977430,0.968919,,1.046919,,,,,1.004509,0.996503,0.963416,,,0.996319,,,,,,,,,0.960396,0.957357,1.015972,1.027593,1.041981,0.983090,,0.954547,1.003216,1.023977,0.981489,,,1.016838,1.004275,0.971394,1.043943,
Tm21,,,,,,,,,0.964099,,,,,,,,1.024805,,,,,,,,,1.036942,0.981104,,,,,,,,,,1.016765,,1.043555,,,0.997490,,,,,,,,,0.991357,,,1.018045,,
Tm27,,,,,,,,,,,1.029269,0.963028,,,,,,,0.964614,,,,,,,0.975902,,,,,,,,,1.040299,,,,,,,0.961964,0.978073,,,,,,,,1.002226,,,1.017188,,
Tm5a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.011131,,,0.971366,,0.993110,0.956086,,,,,,,1.046632,,
Tm5b,,,,,,,,,,,1.027522,,,,,,1.027650,,,,,,,,,,,,,,,,,,1.013243,,,1.040885,,0.951006,0.958577,,,1.037624,1.033619,1.045607,0.986816,,0.977715,,,0.959482,,1.029442,,
Tm5c,,,,,,,,0.997517,,,0.995101,,,,,,0.993450,,,,,,,,,,0.979881,,,,,,,,,0.963560,1.049189,1.026336,1.042843,,0.960217,1.034867,0.987870,0.992682,0.976529,0.967137,0.968355,0.959619,,,,0.999091,1.027327,0.993623,1.007766,
Tm5f,,,,,,,,,,,0.987599,,,,,,,,0.968614,,,,,,,,,0.982161,,,,,,,1.044182,,,,,,0.964976,,,1.006117,0.981369,,0.967490,0.978464,1.000257,,1.021843,,0.959071,0.993838,,
TmY10,,,,,,,,,,,0.956711,,,,,,,,,1.019279,,,,,,,0.977203,,,,0.971090,0.969549,0.975730,,,,,,1.041893,0.983919,0.992618,,,0.964041,,1.000085,1.006058,0.990141,1.012506,,,,0.976474,,1.047489,1.025449
TmY11,,,,,,,,,,,0.998577,0.975426,,,,,,,,,,,,,,1.023186,1.032543,,,,,,,,1.017909,1.047656,0.992825,,,1.009808,,,,,,1.011948,1.036613,,1.042044,0.962164,0.951474,,0.983042,1.035610,1.012548,1.035118
TmY14,,,,,,,,,,,,,,,1.003829,,1.006618,,,1.023365,,,,,,1.010450,,,,1.041665,,0.980520,,,,1.000923,,,,1.020910,,,,,,,,,,,,,,1.000176,,
TmY15,,,,,,,,,,,1.004264,,1.040668,0.994708,1.036742,1.013479,,,1.009583,0.960749,1.006717,1.039024,1.011913,1.000692,,0.954867,1.005355,0.992790,0.973148,,,,,,,,1.045614,,,0.989930,,,0.981896,,,,,,0.980384,0.953150,,0.965654,,0.975852,,
