,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,0.996523,,,0.990807,0.976084,1.015664,1.028272,,,,,,,,,,,,,,,,,,1.041738,,,,0.997173,0.994100,,,,1.013803,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.038317,0.994687,,0.987313,,,0.967939,,0.956459,1.030827,,,,,,,,,,,,,,,,,,0.982795,1.033779,,,0.969865,1.023677,,,0.997125,1.046508,,0.987624,,0.999944,1.033693,0.964044,0.961352,1.019769,,,,,,,,,
R8,,0.992895,0.996859,1.033109,1.041146,0.956627,,0.981873,0.995431,,1.020106,1.043378,,,,,,,,,,,,,0.966193,,,,1.034151,1.014270,0.953197,1.011528,,,0.985565,,1.022003,0.991130,1.044029,,1.029312,1.003999,,,1.044020,1.026321,,0.965952,,0.989999,,,,,1.035527,
L1,0.961558,0.987556,0.975617,0.984587,0.979034,0.989626,1.007601,0.984485,1.007133,0.975570,1.008618,,,,,,0.979265,0.976497,,,,,,,0.980903,0.960558,1.001442,,1.009933,0.963823,,1.030993,,0.978635,,,,1.015454,0.965744,,,,0.967794,,,,,,,,,1.017714,,,,
L2,1.045320,,1.044876,0.992447,0.956914,1.020185,1.045465,0.980179,0.976847,0.997777,1.014929,1.037694,,,,,1.033762,0.993404,0.953568,,,,,,0.952753,1.039154,1.009959,,0.950788,0.971418,,,,0.954930,,1.046864,1.033528,,1.036490,,0.956154,,,,0.964868,,,,,,,1.035700,,,,
L3,,1.035542,1.024757,1.001359,1.029348,,,,1.010300,,0.952649,1.009376,,,,,0.955421,1.041515,0.990049,0.985867,,,,,1.009245,,,,0.998379,1.042673,0.960382,,1.049332,,0.968935,1.036199,,1.014646,0.996756,0.995270,0.967278,1.029010,1.007962,0.952303,1.045971,0.991077,1.002591,1.005780,,,,,1.035133,,1.033489,0.956515
L4,1.021310,,,0.962105,0.971849,1.000053,1.045202,1.018834,0.990917,,,1.027354,,,,,0.999097,0.954085,1.009510,0.961341,,,,,,0.998497,,,,0.984205,1.029399,0.982581,,,,0.973901,1.037291,,,,,,1.043117,,,,,,,,,1.029274,,,,
L5,,,,1.017532,0.999514,,,0.963079,1.036094,0.959145,1.020418,0.991390,,,,,0.980812,0.977230,0.952348,,,,,,0.977388,1.032060,1.002875,,0.951346,1.046507,1.028504,0.975555,,0.982690,1.017815,1.015637,0.966258,0.959754,1.004384,,1.032012,1.015532,0.992409,,0.959237,,,,0.959324,0.992939,1.027455,1.029339,,1.025965,,
Mi1,,1.012578,0.962119,0.952042,0.985746,,,0.994575,0.987891,1.005514,1.003250,0.963864,0.991018,1.035329,1.022960,1.024594,1.030579,0.951976,1.010612,,,,,,0.968581,0.975292,0.950922,0.988667,0.962043,1.046648,0.989191,1.049771,1.041062,,0.962096,0.984373,0.981283,0.950036,1.021409,,1.033618,1.034626,1.011789,,,1.021468,,0.986376,1.010056,0.965389,0.955204,0.991519,1.030025,1.032865,1.035208,0.980616
Tm3,,,,1.034350,0.982144,,,,1.032749,1.013320,1.013020,0.958087,0.999401,1.013181,0.975016,1.015300,,,0.951030,,,0.971203,,1.017363,,1.039244,0.972847,0.974945,0.983258,0.979912,1.042467,1.015721,,,0.971878,1.020840,0.971455,,,1.036695,,,0.979639,,,,1.045440,,1.046736,1.013136,0.970427,0.963723,,0.968936,,
Mi4,,,,,1.034550,0.995648,,0.966948,1.031689,1.017045,1.035308,1.022624,1.044553,1.040208,1.010943,1.025154,0.966302,0.953475,0.955103,0.971964,,,,,1.041715,,1.024494,,0.981167,1.028766,0.950710,1.007918,0.990706,,0.982863,,1.024681,,0.961764,1.046414,1.001390,,1.019820,1.042935,0.950694,0.975054,1.010893,0.968361,0.992047,,1.002886,0.950686,1.014802,1.037470,,
Mi9,,,,,,1.032690,1.000952,,0.974427,0.962286,0.961548,,1.000478,0.956186,1.026816,1.032585,0.982793,1.020898,0.950203,1.004349,,,,,,0.990653,1.004421,0.975342,0.999110,,0.951475,0.962065,1.005817,,1.043558,,1.017878,0.985504,,1.017904,1.017756,0.983452,1.038925,1.037585,0.969911,,0.957724,,0.983623,1.028034,,0.968518,1.049873,0.955103,1.014354,
T4a,,,,,,,,,,,,1.019220,1.012122,1.002111,0.966588,0.986420,,,,,1.027607,,,,,,,,,0.953049,,,,,,0.978891,,,,,,,1.025700,,,,,,,0.984236,,,,,0.979159,1.005831
T4b,,,,,,,,,0.990563,,0.955301,0.997873,1.047838,1.004044,,0.961712,,,,,,1.006867,,,,,,,,,,,,,,0.962501,,,,,,,0.998602,,,,,,0.974302,1.048710,1.026140,,,,,
T4c,,,,,,,,,,,,1.038328,,,1.048733,,,,,,,,1.038454,1.037519,,0.957393,,,,,,,,,,,,,,,,,,,,,,,,0.985821,0.980577,,1.001776,0.990380,,
