,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,0.263869,,,1.902020,1.040918,1.836674,2.501036,,,,,,,,,,,,,,,,,,1.976610,,,,0.100000,0.100000,,,,0.477186,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.500559,10.000000,,2.022509,,,0.411215,,0.666066,0.527403,,,,,,,,,,,,,,,,,,6.194662,0.100000,,,5.875997,8.682162,,,0.192817,8.026762,,1.514276,,2.336912,2.139308,0.213382,1.991321,10.000000,,,,,,,,,
R8,,0.100000,2.415487,2.283659,1.390981,1.494072,,1.217041,0.192016,,0.271248,3.739222,,,,,,,,,,,,,0.254281,,,,3.527660,0.100000,0.134953,1.859248,,,0.100000,,9.416340,1.752247,0.168612,,3.625774,3.411469,,,1.837066,1.020674,,9.327194,,0.100000,,,,,0.976281,
L1,0.231595,7.565991,4.697762,4.054817,2.522364,1.680041,4.686623,2.913909,3.332442,2.655327,0.763127,,,,,,2.291068,0.100000,,,,,,,2.680894,4.883084,2.181427,,0.100000,0.105767,,9.096887,,2.506647,,,,1.274280,0.100000,,,,0.100000,,,,,,,,,10.000000,,,,
L2,1.155211,,2.220102,1.467822,4.907122,0.592595,2.867511,0.311391,0.105444,0.437104,2.072496,2.578951,,,,,0.677600,1.689023,5.531216,,,,,,0.425575,1.012940,3.091966,,2.171597,1.191935,,,,3.863161,,3.426625,1.309290,,4.867638,,2.250014,,,,0.609113,,,,,,,0.100000,,,,
L3,,0.100000,1.319955,0.457616,2.440725,,,,0.186620,,0.823666,2.538321,,,,,4.169613,0.105058,10.000000,2.185313,,,,,1.200819,,,,2.116453,0.374349,2.839450,,0.100000,,2.306408,2.452208,,0.100000,2.630804,3.353981,2.655702,0.967474,6.270003,2.728044,0.100024,1.894378,3.657854,3.443841,,,,,0.995638,,2.223019,0.100000
L4,0.100000,,,4.170305,1.521827,2.853552,0.521087,5.119712,0.100000,,,3.646491,,,,,6.846258,1.935964,0.635948,4.218025,,,,,,0.100000,,,,1.675559,4.668966,0.126906,,,,3.020357,2.113985,,,,,,2.716302,,,,,,,,,0.100000,,,,
L5,,,,1.191458,1.364047,,,8.442105,0.624308,4.582790,2.899025,0.100000,,,,,0.100000,0.144678,0.100000,,,,,,1.423242,1.671360,4.752073,,5.486132,3.822029,0.100180,10.000000,,0.950972,0.476826,2.107746,10.000000,2.187307,2.134167,,0.100000,10.000000,0.100000,,0.100000,,,,0.276714,0.571032,2.465757,7.642845,,10.000000,,
Mi1,,0.615413,0.100000,0.255967,0.924346,,,2.059246,8.963964,5.253810,7.136769,0.100000,0.100000,7.806004,0.971561,10.000000,0.393374,3.626680,0.100000,,,,,,0.560535,2.396174,10.000000,6.029406,2.980185,7.295807,0.388720,1.897976,10.000000,,0.361591,2.887054,2.937762,2.476626,1.421802,,0.100000,5.344680,5.425375,,,0.100000,,0.272539,0.992784,10.000000,0.332193,8.230705,10.000000,0.628680,5.228877,0.100000
Tm3,,,,0.514979,0.100000,,,,1.096987,6.539830,2.456017,2.301479,2.172273,9.052123,1.299481,10.000000,,,9.996867,,,1.008634,,0.989491,,1.744280,9.163296,1.188169,0.803463,10.000000,0.144878,4.772689,,,0.100000,0.100000,2.728986,,,0.231066,,,1.354814,,,,3.790538,,1.515591,7.216943,0.105735,9.292887,,10.000000,,
