,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,0.989702,,,0.962136,1.007683,0.958833,0.954741,,,,,,,,,,,,,,,,,,1.015555,,,,1.043357,1.032091,,,,1.020602,,,,,,,,,,,,,,,,,,,,,,
R7,,,0.978716,1.021232,,1.015301,,,0.984972,,0.962486,1.045087,,,,,,,,,,,,,,,,,,1.028361,0.976998,,,1.025675,0.954583,,,1.009806,0.951120,,1.044054,,1.040764,1.007932,1.043152,0.978492,0.956169,,,,,,,,,
R8,,0.966122,1.044082,1.032142,1.007396,0.975749,,0.987815,0.960281,,1.031948,1.032766,,,,,,,,,,,,,1.041483,,,,0.989055,1.023201,1.012621,0.961550,,,0.968151,,1.042201,0.952339,1.010933,,1.043769,1.046788,,,1.037042,0.970758,,0.988152,,0.995026,,,,,0.956761,
L1,0.981950,1.005754,0.965709,1.030409,1.037211,1.023865,1.005034,1.039930,1.047630,1.044984,0.978934,,,,,,0.994431,0.970426,,,,,,,1.015548,0.979212,1.007928,,1.018740,1.046329,,0.994128,,0.964000,,,,1.003571,1.028155,,,,1.016144,,,,,,,,,1.025978,,,,
L2,1.049004,,0.990576,0.985147,0.984320,0.976588,0.971693,1.002712,1.048435,1.037703,0.958804,0.974438,,,,,0.963674,0.977612,1.042744,,,,,,1.008043,1.049927,0.985987,,1.034100,0.972268,,,,1.002233,,0.974976,1.046658,,1.004504,,0.954838,,,,1.023347,,,,,,,0.991570,,,,
L3,,1.046436,1.004144,0.965747,0.971826,,,,1.008544,,1.005999,0.982764,,,,,1.006855,0.996987,0.997024,1.036323,,,,,1.012298,,,,1.010036,1.032485,1.018830,,1.022581,,1.033311,0.954822,,1.008667,1.013729,1.008901,0.971318,0.951103,1.010582,1.018005,0.990565,0.967017,0.998215,0.971287,,,,,1.045436,,0.965697,0.973980
L4,1.034881,,,0.989937,1.001593,0.993331,0.974852,1.021607,0.959474,,,0.997987,,,,,0.970376,1.038329,1.020655,1.045931,,,,,,0.966553,,,,1.009095,0.973757,1.015933,,,,1.012979,0.961112,,,,,,1.011648,,,,,,,,,1.038845,,,,
L5,,,,1.032083,0.965011,,,1.037137,1.029658,1.028816,1.037589,1.045302,,,,,1.028910,0.996890,0.981959,,,,,,1.043937,1.042599,0.985282,,0.967195,0.998218,1.036530,1.029455,,1.005242,1.025261,0.994317,1.022117,1.000924,0.983486,,0.953960,0.950814,1.033131,,0.978859,,,,1.033018,0.956910,0.982943,1.014794,,0.963021,,
Mi1,,0.989418,1.026716,0.992413,0.967489,,,1.037510,1.015503,1.032480,1.013337,0.959364,0.986714,0.955432,1.027267,1.027208,1.014917,0.988617,1.005738,,,,,,1.048380,1.014948,1.028987,0.977911,1.028921,1.042280,0.985271,0.966613,0.968104,,0.965728,1.029642,1.020846,1.011139,0.953974,,0.987105,1.048851,0.968734,,,0.961471,,0.991814,1.042119,0.990190,1.016567,0.995237,1.017806,1.008922,0.950185,1.006313
Tm3,,,,1.007383,1.044544,,,,1.012446,0.968230,1.011039,0.997647,1.037219,0.997161,0.990532,1.045453,,,0.973837,,,1.046971,,1.008715,,0.977890,0.999857,1.041615,1.044562,1.026609,1.046011,1.001469,,,0.976299,1.031871,1.030171,,,0.951498,,,0.952428,,,,1.007578,,1.018788,1.010718,0.983913,0.980853,,0.971546,,
