,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,0.985910,,,1.006352,1.048073,0.953387,0.970935,,,,,,,,,,,,,,,,,,1.023675,,,,0.991187,0.984772,,,,1.004946,,,,,,,,,,,,,,,,,,,,,,
R7,,,0.955480,1.008674,,1.006038,,,1.037272,,0.996348,0.953961,,,,,,,,,,,,,,,,,,1.031342,0.957601,,,0.954216,1.010437,,,1.032951,1.035295,,0.981770,,1.041683,1.020109,0.964325,0.988498,1.030340,,,,,,,,,
R8,,1.002154,0.981926,1.037551,0.974882,1.041696,,0.998392,1.038819,,1.018482,1.010568,,,,,,,,,,,,,1.003365,,,,1.003034,0.965565,1.047168,0.970353,,,0.975333,,1.013129,0.969230,0.957245,,0.988049,0.966939,,,1.042172,1.005744,,0.998100,,1.027823,,,,,1.041874,
L1,1.046884,0.962318,1.010926,1.014734,1.046099,0.955929,1.007724,1.009551,1.001964,0.991892,1.004362,,,,,,1.035127,0.962158,,,,,,,1.041095,0.985221,1.046120,,0.967288,1.038203,,1.011294,,0.964968,,,,1.013500,0.961127,,,,0.991252,,,,,,,,,0.975357,,,,
L2,1.033583,,1.031482,1.022797,1.028362,1.027094,1.036626,1.009708,1.047917,0.993820,0.977150,1.034231,,,,,0.999851,1.033879,0.978798,,,,,,1.026812,1.018018,1.004402,,1.009765,0.983766,,,,1.007473,,1.001065,1.000367,,0.964544,,0.989247,,,,0.960887,,,,,,,1.049640,,,,
L3,,0.957122,0.980797,0.995789,1.042564,,,,0.984801,,1.016158,0.999959,,,,,0.990397,0.955989,0.964408,1.040058,,,,,0.968390,,,,0.971213,1.030308,0.991058,,0.985548,,0.987317,1.011738,,0.986566,0.968843,1.043483,1.033886,0.952618,0.953222,0.994409,0.995032,1.010920,1.008166,0.959702,,,,,1.042551,,1.018454,0.950364
L4,1.039056,,,0.979605,1.048741,0.975847,1.031871,0.994967,0.974459,,,1.021762,,,,,1.027644,0.996443,1.036845,1.033472,,,,,,1.041659,,,,0.996211,0.988373,1.030404,,,,0.971241,1.047865,,,,,,0.992071,,,,,,,,,0.956384,,,,
L5,,,,0.965552,0.954886,,,0.970979,0.963797,0.985201,1.041982,1.008446,,,,,0.951263,0.976706,1.012414,,,,,,1.020900,0.990308,1.029393,,0.998756,1.048475,1.012297,0.950696,,1.018471,0.990482,1.049552,0.951591,0.987695,1.022289,,0.964856,0.957229,1.018869,,1.027379,,,,1.045649,1.013292,0.988413,0.974032,,0.965292,,
Mi1,,1.042988,0.994553,0.987677,1.032840,,,0.985116,0.961442,0.961921,0.986064,0.986829,1.018505,0.963580,1.026392,1.012039,1.047965,1.044016,1.038842,,,,,,1.003216,1.033267,1.017334,1.029915,1.014637,1.041325,1.042468,0.954645,0.986116,,1.009420,1.020453,0.970251,1.019134,0.957540,,1.000114,1.025194,0.966715,,,0.978853,,1.041729,1.038767,0.981514,0.976197,0.977338,1.031647,0.961228,0.985566,1.025510
Tm3,,,,0.990665,1.011841,,,,0.953760,0.991715,0.953827,1.028080,0.987870,1.035432,0.954275,1.027280,,,0.984987,,,0.995635,,0.956201,,0.960381,1.014809,1.012743,0.979298,0.986079,1.019822,0.960766,,,1.021974,1.001151,1.002782,,,0.952134,,,0.970513,,,,1.011260,,1.049977,1.045564,1.019647,1.030903,,1.045581,,
