time_ms,vm_PC,vm_NC
-188.0,-0.29892996418379814,-0.0012011407970378169
-187.0,-0.3459264779401898,0.0013089508539036695
-186.0,-0.39292299387470486,0.003819043598137171
-185.0,-0.4399195078162466,0.006329135665613725
-184.0,-0.45814172144527154,0.01106403280171543
-183.0,-0.476363934036601,0.01579893079363391
-182.0,-0.4945861486646413,0.020533827577116717
-181.0,-0.5128083624289903,0.02526872543371124
-180.0,-0.5310305757625835,0.030003623721061533
-179.0,-0.5273437308970275,0.03207048294438792
-178.0,-0.5236568883878846,0.034137342167714343
-177.0,-0.5199700447165432,0.03620420139104064
-176.0,-0.5162832013766256,0.03827106018361119
-175.0,-0.5125963573636151,0.04033791940693751
-174.0,-0.4891723463048889,0.0419535160303338
-173.0,-0.465748334908081,0.04356911337422289
-172.0,-0.44232432323914384,0.045184711048959936
-171.0,-0.41890031218041734,0.04680030850313109
-170.0,-0.3954763004011982,0.04841590619963917
-169.0,-0.36003097835103837,0.0526858889775606
-168.0,-0.32458565586866056,0.056955871782372235
-167.0,-0.2891403329659548,0.06122585412428279
-166.0,-0.25369501160369584,0.06549583663366257
-165.0,-0.218249688811272,0.06976581934996313
-164.0,-0.21129965685660265,0.06758655966135847
-163.0,-0.2043496261215129,0.06540729999452477
-162.0,-0.19739959487651543,0.06322804062312294
-161.0,-0.19044956343175393,0.06104878083518617
-160.0,-0.1834995321867566,0.058869521168352416
-159.0,-0.19205737238677714,0.05752960578529519
-158.0,-0.2006152132964694,0.05618969113368061
-157.0,-0.20917305421698287,0.05484977618663415
-156.0,-0.21773089441700344,0.05350986108249277
-155.0,-0.22628873530492494,0.052169945721206486
-154.0,-0.20951387520892603,0.053651365098276026
-153.0,-0.19273901428215223,0.05513278361952883
-152.0,-0.17596415363429446,0.05661420259120122
-151.0,-0.15918929340624238,0.05809562196827076
-150.0,-0.1424144325897507,0.05957704123537505
-149.0,-0.1318369568359902,0.06412852025728237
-148.0,-0.12125948156410198,0.06867999933258374
-147.0,-0.11068200617378145,0.07323147832266266
-146.0,-0.10010453091271443,0.07778295810763576
-145.0,-0.08952705586862547,0.08233443727600495
-144.0,-0.08161524349347767,0.0854071562141527
-143.0,-0.07370342999212325,0.08847987510965098
-142.0,-0.06579161714325328,0.09155259330553492
-141.0,-0.05787980436239151,0.09462531190560128
-140.0,-0.04996799117407646,0.09769803077932858
-139.0,-0.04945540013953097,0.09568252278174384
-138.0,-0.048942808633487295,0.09366701483002082
-137.0,-0.04843021636437786,0.09165150751027944
-136.0,-0.04791762390119937,0.08963599917614491
-135.0,-0.04740503239515571,0.08762049183463261
-134.0,-0.08189256641794648,0.08108647770712038
-133.0,-0.1163801012739185,0.07455246425935873
-132.0,-0.15086763493965655,0.0680184505626023
-131.0,-0.18535516898421833,0.0614844371366116
-130.0,-0.2198427023717387,0.054950423781524385
-129.0,-0.23265139673742968,0.043857474927272634
-128.0,-0.24546009042886496,0.032764526568985326
-127.0,-0.2582687841420713,0.021671577850057664
-126.0,-0.2710774788494312,0.010578629491770318
-125.0,-0.2838861725626375,-0.000514320378406103
-124.0,-0.2976426617279037,-0.010456155092791675
-123.0,-0.31139915026398785,-0.020397990897503392
-122.0,-0.3251556391571247,-0.03033982711575666
-121.0,-0.33891212760189815,-0.0402816636409612
-120.0,-0.3526686160642792,-0.05022349949577441
-119.0,-0.3562246589675606,-0.05949838087987968
-118.0,-0.359780701809221,-0.06877326235735762
-117.0,-0.3633367446022203,-0.07804814333247816
-116.0,-0.36689278746285203,-0.0873230250438437
-115.0,-0.3704488306615653,-0.09659790653214277
-114.0,-0.3714545916813964,-0.10422418042300864
-113.0,-0.3724603531319835,-0.11185045357307269
-112.0,-0.37346611373757466,-0.11947672672313667
-111.0,-0.3744718747574059,-0.12710300024599985
-110.0,-0.37547763577723703,-0.13472927301365245
-109.0,-0.3649955109253781,-0.1390487928075086
-108.0,-0.35451338514726977,-0.14336831258239344
-107.0,-0.3440312608948004,-0.14768783206184632
-106.0,-0.3335491356577302,-0.1520073514732911
-105.0,-0.32306700954434026,-0.15632687246096882
-104.0,-0.28557578365320885,-0.15631070789027246
-103.0,-0.24808455737389437,-0.15629454474974058
-102.0,-0.21059333226759966,-0.15627838129916274
-101.0,-0.1731021059882852,-0.1562622174489592
-100.0,-0.1356108801397267,-0.15624605358793456
-99.0,-0.09409027385341884,-0.154071108853055
-98.0,-0.0525696675671111,-0.15189616350796478
-97.0,-0.011049061669607835,-0.14972121816287443
-96.0,0.030471544888829284,-0.14754627353827704
-95.0,0.07199215160589288,-0.1453713281931867
-94.0,0.10169009261884619,-0.14035284493680364
-93.0,0.1313880347576129,-0.13533436290000017
-92.0,0.16108597589981957,-0.13031588084598236
-91.0,0.19078391691846772,-0.12529739829927106
-90.0,0.22048185842013346,-0.12027891626246755
-89.0,0.24098170828471244,-0.11642342129818427
-88.0,0.26148155750973506,-0.11256792595148958
-87.0,0.2819814070809894,-0.10871243027753455
-86.0,0.3024812566666525,-0.10485693493083985
-85.0,0.32298110617059117,-0.10100144036618226
-84.0,0.33501885809480786,-0.0952167674666478
-83.0,0.3470566092932771,-0.08943209469460969
-82.0,0.359094360386719,-0.0836474217950753
-81.0,0.37113211231093596,-0.07786275012594145
-80.0,0.3831698638563292,-0.0720780772436213
-79.0,0.3873738089498005,-0.06473626183789331
-78.0,0.39157775384350785,-0.05739444633839929
-77.0,0.39578170016737996,-0.050052631653164176
-76.0,0.39998564455117974,-0.042710815537764506
-75.0,0.4041895901545588,-0.03536900031718634
-74.0,0.3986640965682728,-0.02882297518033125
-73.0,0.3931386033816121,-0.02227694934802519
-72.0,0.38761311005962745,-0.015730924100887986
-71.0,0.38208761658362334,-0.009184899217190848
-70.0,0.3765621233969629,-0.002638874105377613
-69.0,0.35646395959861144,0.001314202107459625
-68.0,0.3363657972838187,0.005267277746265913
-67.0,0.3162676346853774,0.009220352704429233
-66.0,0.2961694715885474,0.013173427869513364
-65.0,0.2760713089840177,0.017126504170861707
-64.0,0.26829386539582795,0.023571091139787607
-63.0,0.26051642217107845,0.03001567736644971
-62.0,0.25273897887262553,0.03646026436194903
-61.0,0.24496153564787596,0.04290485130910394
-60.0,0.23718409242312646,0.04934943751040735
-59.0,0.2430492695799042,0.05160389911582869
-58.0,0.24891444639860058,0.05385836138378622
-57.0,0.25477962236116347,0.05611282271707826
-56.0,0.2606447995179412,0.05836728462159571
-55.0,0.26650997633663753,0.06062174582739135
-54.0,0.28100806925817,0.06533032957381478
-53.0,0.29550616196911744,0.07003891261336621
-52.0,0.3100042550199034,0.07474749557198099
-51.0,0.32450234805171785,0.07945607957156245
-50.0,0.3390004399684694,0.084164662619264
-49.0,0.3488019280910076,0.08599318343601532
-48.0,0.3586034158311341,0.0878217038938832
-47.0,0.36840490288056055,0.08965022512417603
-46.0,0.3782063912985305,0.09147874602790686
-45.0,0.38800787867521724,0.09330726648577475
-44.0,0.38486386785536947,0.09165469251127531
-43.0,0.38171985717084567,0.09000211847882508
-42.0,0.37857584598755784,0.08834954380926806
-41.0,0.37543183492062265,0.08669697018100019
-40.0,0.37228782413696043,0.08504439582408933
-39.0,0.3582887646206123,0.08631515924414292
-38.0,0.3442897044991797,0.08758592226457085
-37.0,0.33029064498283184,0.08885668508523473
-36.0,0.31629158575622063,0.09012744850528832
-35.0,0.30229252534505086,0.09139821192534188
-34.0,0.2872628854896994,0.0907044426278328
-33.0,0.27223324355139983,0.09001067333032374
-32.0,0.25720360338126974,0.08931690443244036
-31.0,0.24217396292652854,0.08862313513493131
-30.0,0.2271443215876185,0.08792936512775042
-29.0,0.22301913838841325,0.08559597158091892
-28.0,0.21889395390162017,0.0832625779346264
-27.0,0.2147687707024149,0.08092918388870823
-26.0,0.21064358628363003,0.0785957902424157
-25.0,0.2065184025065087,0.07626239669558421
-24.0,0.18114499316495303,0.06941130883554254
-23.0,0.15577158391614832,0.0625602214456355
-22.0,0.1303981748732954,0.05570913360280818
-21.0,0.105024765132114,0.048858045470637275
-20.0,0.07965135655659593,0.0420069577208778
-19.0,0.06534665487681879,0.034460331757359144
-18.0,0.05104195291884352,0.026913704921185087
-17.0,0.03673725087562632,0.019367078684005515
-16.0,0.022432549638143926,0.01182045306671257
-15.0,0.008127848668038484,0.004273825977380565
-14.0,0.016650816997165405,-0.0045978609298566895
-13.0,0.02517378496285217,-0.013469549134810185
-12.0,0.03369675307750316,-0.02234123604204739
-11.0,0.042219720660778545,-0.031212923889948237
-10.0,0.05074269013033296,-0.04008461240494776
-9.0,0.06888132782738374,-0.04908431594222794
-8.0,0.08701996702221375,-0.05808402100387869
-7.0,0.10515860517179128,-0.06708372393094808
-6.0,0.12329724225254295,-0.07608342857227068
-5.0,0.14143588145346142,-0.08508313365569234
-4.0,0.1436982173953781,-0.0797074213483122
-3.0,0.14596055266553995,-0.07433170838206005
-2.0,0.14822288832450642,-0.06895599608909449
-1.0,0.15048522348438617,-0.06358028270860253
0.0,0.15274755915417365,-0.058204570401222386
1.0,0.15518832441672903,-0.044220590988643164
2.0,0.15762908993853086,-0.03023661161435101
3.0,0.16006985551828912,-0.016252632286296007
4.0,0.1625106202709368,-0.0022686525948009267
5.0,0.16495138619236424,0.011715327505678991
6.0,0.15035284850649666,0.018410999822766963
7.0,0.13575431111036598,0.02510667172888601
8.0,0.12115577378793857,0.03180234583432361
9.0,0.10655723628152598,0.03849801815141164
10.0,0.09195869859565838,0.04519369076720236
11.0,0.09751551885059563,0.04416206070985275
12.0,0.10307233843794097,0.043130430210926156
13.0,0.10862915830420247,0.04209879966088304
14.0,0.11418597871623454,0.04106717031320516
15.0,0.11974279830357981,0.040035538972553776
16.0,0.2153517889632558,0.03646722450689744
17.0,0.3109607797549848,0.03289890897850356
18.0,0.4065697693669075,0.029330592700271337
19.0,0.5021787600483545,0.02576227778208812
20.0,0.5977877507298013,0.022193962574168037
21.0,0.8349536878054497,0.018892746408881448
22.0,1.0721196245434101,0.015591531378327484
23.0,1.3092855613659007,0.01229031565841094
24.0,1.546451498041923,0.008989099197692443
25.0,1.7836174352278535,0.005687883446645628
26.0,2.1266863860942635,7.453157137569831e-05
27.0,2.4697553372705143,-0.005538820580354795
28.0,2.8128242889673047,-0.011152172466968101
29.0,3.1558932387669927,-0.016765524618698638
30.0,3.4989621895013494,-0.022378876604250714
31.0,3.4994354750892933,-0.020276643918514366
32.0,3.4999087589827735,-0.01817441079922259
33.0,3.500382044253518,-0.016072178003204176
34.0,3.500855329169315,-0.013969945351546128
35.0,3.5013286133525314,-0.011867711581876885
36.0,3.4751125720101106,-0.002978488090013275
37.0,3.44889652964817,0.005910736055027395
38.0,3.422680488352956,0.014799961042264094
39.0,3.396464446885837,0.023689184787679073
40.0,3.370248404138687,0.032578409110317695
41.0,3.305468270383221,0.0457676340368
42.0,3.2406881373518375,0.058956858243183176
43.0,3.1759080031323235,0.07214608318863704
44.0,3.111127869807616,0.0853353078257759
45.0,3.046347736376601,0.09852453238881835
46.0,2.905402369562135,0.11773826399207726
47.0,2.764457003913838,0.1369519955595265
48.0,2.6235116375305156,0.15616572759354116
49.0,2.4825662721776567,0.17537945955345954
50.0,2.341620904643083,0.19459319158747398
51.0,2.1422451862841076,0.218417155631945
52.0,1.94286946702674,0.24224111967641596
53.0,1.7434937476289027,0.26606508452469474
54.0,1.5441180287349827,0.28988904856916575
55.0,1.3447423096129387,0.31371301290906833
56.0,1.1472610752387633,0.34011234214670333
57.0,0.9497798411403884,0.3665116736086989
58.0,0.7522986074586744,0.39291100349911745
59.0,0.5548173729295408,0.419310334251441
60.0,0.3573361396220905,0.4457096641987478
61.0,0.18775859819630164,0.4827096166047852
62.0,0.018181056817719983,0.5197095699847961
63.0,-0.15139648464279792,0.556709522758836
64.0,-0.3209740257259415,0.5937094750295492
65.0,-0.4905515663414585,0.6307094285448841
66.0,-0.6583114309920967,0.6724972700100175
67.0,-0.8260712938802626,0.7142851121469064
68.0,-0.9938311563548852,0.7560729541007525
69.0,-1.161591020031874,0.7978607959482974
70.0,-1.3293508828273608,0.8396486378062697
71.0,-1.4877185992977593,0.8738721700263775
72.0,-1.6460863146552729,0.9080957008380913
73.0,-1.8044540308643615,0.9423192326642682
74.0,-1.9628217476918122,0.976542763454211
75.0,-2.121189464221379,1.010766295380994
76.0,-2.273261792206204,1.0457905584026246
77.0,-2.4253341205984906,1.0808148221407672
78.0,-2.577406448194124,1.1158390854011457
79.0,-2.7294787755937833,1.1508633495912395
80.0,-2.8815511034994588,1.1858876132251883
81.0,-3.013925192426512,1.2227332569416096
82.0,-3.1462992815569164,1.2595788992496368
83.0,-3.278673369994864,1.2964245436249304
84.0,-3.411047458265866,1.3332701865431686
85.0,-3.5434215464144665,1.370115830555022
86.0,-3.674927633453973,1.4058472598682819
87.0,-3.806433719652282,1.441578689238037
88.0,-3.937939807437642,1.477310118560657
89.0,-4.069445893436182,1.5130415478201285
90.0,-4.200951980785736,1.548772977837807
91.0,-4.4121347807664035,1.5820794529583335
92.0,-4.623317581061849,1.615385927169128
93.0,-4.834500381399571,1.648692402589819
94.0,-5.045683181695017,1.681998877984007
95.0,-5.256865982032736,1.7153053532787343
96.0,-5.341844350737276,1.7537162178854764
97.0,-5.426822718831285,1.7921270828664781
98.0,-5.511801086493837,1.8305379484251005
99.0,-5.596779455629135,1.8689488130426628
100.0,-5.681757824083784,1.9073596787115665
101.0,-5.79502242658936,1.9588621492067655
102.0,-5.908287028928153,2.0103646188566513
103.0,-6.021551631411956,2.0618670886929777
104.0,-6.134816234933452,2.1133695595262587
105.0,-6.248080837780693,2.1648720303785094
106.0,-6.328939523382015,2.2115542493375213
107.0,-6.40979820898904,2.2582364691901913
108.0,-6.49065689316629,2.304918688307829
109.0,-6.571515578073694,2.351600908517551
110.0,-6.652374263360242,2.398283128549675
111.0,-6.738657305919767,2.441980520165001
112.0,-6.824940348011654,2.4856779097947164
113.0,-6.911223390560365,2.529375301027631
114.0,-6.997506433119886,2.573072691676858
115.0,-7.083789475315969,2.6167700829315437
116.0,-7.195266178763094,2.660628024397564
117.0,-7.306742882292651,2.7044859662696745
118.0,-7.418219585033695,2.7483439073532825
119.0,-7.529696288563245,2.7922018488083524
120.0,-7.641172991300695,2.8360597900022424
121.0,-7.739053590024217,2.8782390513127054
122.0,-7.836934188101043,2.9204183124798977
123.0,-7.934814785704453,2.96259757469204
124.0,-8.032695384880508,3.0047768368220624
125.0,-8.130575982821998,3.0469560990030726
126.0,-8.13386653610465,3.0841922756160787
127.0,-8.137157089052076,3.1214284535722685
128.0,-8.140447641935094,3.1586646301852754
129.0,-8.14373819555582,3.195900808071351
130.0,-8.14702874879868,3.2331369850477967
131.0,-8.20283728447577,3.271899114857016
132.0,-8.258645820544162,3.310661244982473
133.0,-8.314454356606461,3.3494233740602506
134.0,-8.370262891633562,3.3881855042074753
135.0,-8.426071427265107,3.426947634048321
136.0,-8.48774292203248,3.4600943046836083
137.0,-8.549414415519816,3.493240976504221
138.0,-8.611085908426267,3.526387647517363
139.0,-8.67275740259425,3.5595343185777097
140.0,-8.734428896356517,3.592680989590852
141.0,-8.791716831258826,3.6297737032055584
142.0,-8.84900476535839,3.6668664153857407
143.0,-8.906292698171661,3.703959127897543
144.0,-8.963580632963689,3.7410518418756897
145.0,-9.02086856666363,3.7781445538775826
146.0,-9.077008081313904,3.819461248167358
147.0,-9.13314759467013,3.860777942423206
148.0,-9.189287106913392,3.902094637419853
149.0,-9.24542662106817,3.943411330783381
150.0,-9.301566134395369,3.98472802462878
151.0,-9.368300766317244,4.025751563561959
152.0,-9.435035400164793,4.066775103223783
153.0,-9.501770032286744,4.107798642077809
154.0,-9.56850466500321,4.148822180636728
155.0,-9.635239296946866,4.18984571995232
156.0,-9.727467733928123,4.233615410277744
157.0,-9.819696169183791,4.277385100959822
158.0,-9.91192460511274,4.321154790984559
159.0,-10.00415304107808,4.364924482066657
160.0,-10.096381476918909,4.408694172473806
161.0,-10.145528956060447,4.454498183417338
162.0,-10.194676434097548,4.500302194614025
163.0,-10.243823912878439,4.54610620666046
164.0,-10.29297139201997,4.591910216894321
165.0,-10.34211887050544,4.637714228111512
166.0,-10.386942776374688,4.681618530250617
167.0,-10.431766680126573,4.725522832085765
168.0,-10.476590585700393,4.769427134501332
169.0,-10.521414490457376,4.813331436314709
170.0,-10.566238395706737,4.857235738071402
171.0,-10.571047429063356,4.898376292282897
172.0,-10.575856463224994,4.939516847363857
173.0,-10.580665496579156,4.980657401443299
174.0,-10.58547453065627,5.021797955618612
175.0,-10.590283564097415,5.062938509337417
176.0,-10.614316256631941,5.095848193227911
177.0,-10.638348948415768,5.128757877147434
178.0,-10.662381640950294,5.16166756094486
179.0,-10.686414333023452,5.194577244970679
180.0,-10.710447025853416,5.227486929549075
181.0,-10.765082144474441,5.250627259068591
182.0,-10.819717261915184,5.273767588275461
183.0,-10.874352380447693,5.296907918608146
184.0,-10.928987498665427,5.320048248077855
185.0,-10.983622617286446,5.343188577258973
186.0,-10.97346756061724,5.361072651199589
187.0,-10.96331250270827,5.378956726637687
188.0,-10.953157446328403,5.396840801986305
189.0,-10.943002389691028,5.414724875268049
190.0,-10.932847332480783,5.432608950959306
191.0,-10.903081497788627,5.427499650070726
192.0,-10.873315662708803,5.422390347799191
193.0,-10.843549828016643,5.417281045790495
194.0,-10.813783992942081,5.412171744813404
195.0,-10.784018158503084,5.407062442866329
196.0,-10.751470977313495,5.388570240963197
197.0,-10.71892379835788,5.370078037876668
198.0,-10.686376617079775,5.351585836330588
199.0,-10.653829436927895,5.333093633905388
200.0,-10.621282257083541,5.314601431685049
201.0,-10.59527970111695,5.290074399275032
202.0,-10.569277144944724,5.265547366973187
203.0,-10.54327458957542,5.241020333487952
204.0,-10.517272033093148,5.216493301234453
205.0,-10.49126947689557,5.191966268458887
206.0,-10.47390571207434,5.160288791250214
207.0,-10.45654194539644,5.128611313421657
208.0,-10.43917817915569,5.0969338358305745
209.0,-10.421814413824551,5.065256357133715
210.0,-10.404450647163866,5.033578880662754
211.0,-10.38961004355505,4.995906074337062
212.0,-10.374769440153848,4.958233268326073
213.0,-10.359928836003991,4.920560461911298
214.0,-10.345088231945443,4.8828876555287195
215.0,-10.33024762795268,4.845214849861902
216.0,-10.312339671335483,4.806327794455949
217.0,-10.294431714408447,4.767440738492685
218.0,-10.276523759361293,4.728553681624944
219.0,-10.258615802580719,4.689666625630552
220.0,-10.240707846036091,4.650779569656339
221.0,-10.237405768895453,4.617112041720399
222.0,-10.234103691245208,4.583444514562972
223.0,-10.230801613074425,4.549776987036015
224.0,-10.227499536023567,4.516109459505788
225.0,-10.224197458646985,4.482441932052931
226.0,-10.187134012298428,4.44287227056713
227.0,-10.150070566652758,4.403302609794665
228.0,-10.113007120667639,4.36373294790924
229.0,-10.075943674009038,4.324163286868808
230.0,-10.038880228002723,4.284593626092679
231.0,-10.020699799409577,4.2457839803320025
232.0,-10.002519369386265,4.206974335355866
233.0,-9.984338940257777,4.168164689662506
234.0,-9.966158510944132,4.129355044329315
235.0,-9.947978082350984,4.0905453982535445
236.0,-9.927855156701286,4.056811985724391
237.0,-9.9077322311189,4.023078572463793
238.0,-9.887609305449534,3.9893451591526006
239.0,-9.867486379867147,3.9556117462382345
240.0,-9.847363453854005,3.921878333031238
241.0,-9.829657875952437,3.884725072083731
242.0,-9.81195229849314,3.8475718111426196
243.0,-9.794246722531641,3.8104185504797234
244.0,-9.776541144672718,3.7732652894391494
245.0,-9.758835567549596,3.736112028502594
246.0,-9.754051567479657,3.6908945099893717
247.0,-9.749267566375597,3.6456769923537586
248.0,-9.744483566253333,3.600459473840537
249.0,-9.73969956625787,3.5552419554952523
250.0,-9.734915566187933,3.510024436283309
251.0,-9.736612781172356,3.470879304676398
252.0,-9.738309995830218,3.4317341734157196
253.0,-9.7400072100832,3.3925890414453708
254.0,-9.741704424704183,3.3534439106801863
255.0,-9.743401639257845,3.3142987794303296
256.0,-9.75914767888198,3.277940919565672
257.0,-9.774893719122021,3.241583059533081
258.0,-9.790639759438607,3.205225199995685
259.0,-9.806385799062738,3.16886734024131
260.0,-9.822131838893792,3.132509480415639
261.0,-9.786161268363777,3.104976334397913
262.0,-9.75019069776856,3.077443188007389
263.0,-9.714220127229833,3.0499100415439764
264.0,-9.678249556634613,3.022376895584207
265.0,-9.642278986039392,2.9948437490426576
266.0,-9.5959868371932,2.9706882291404058
267.0,-9.549694687673718,2.946532709404329
268.0,-9.50340253771823,2.9223771898003084
269.0,-9.457110387751914,2.8982216689803013
270.0,-9.410818237960306,2.874066149458704
271.0,-9.369871132070507,2.851791428792155
272.0,-9.328924026980157,2.8295167090300843
273.0,-9.28797692159591,2.8072419889915525
274.0,-9.247029816091318,2.78496726883491
275.0,-9.20608271113783,2.762692548303686
276.0,-9.18453321245156,2.744292472230164
277.0,-9.162983713475738,2.7258923951095864
278.0,-9.141434214899755,2.7074923187624034
279.0,-9.119884716732747,2.689092240963286
280.0,-9.098335218099571,2.6706921653111584
281.0,-9.105633520211235,2.6595482774518997
282.0,-9.112931823406145,2.6484043896313207
283.0,-9.120230124808138,2.637260501714873
284.0,-9.127528426877234,2.6261166150035926
285.0,-9.13482673007494,2.6149727275608674
286.0,-9.127286632320883,2.607888549868168
287.0,-9.119746535004378,2.6008043714407556
288.0,-9.112206438796461,2.593720193755606
289.0,-9.104666340770283,2.586636016173189
290.0,-9.097126243706928,2.5795518372720534
291.0,-9.04269565908367,2.565591234280227
292.0,-8.988265074444266,2.5516306308935053
293.0,-8.933834489710726,2.5376700283324327
294.0,-8.879403904792035,2.523709425230323
295.0,-8.82497331931769,2.50974882123339
296.0,-8.800234808383875,2.5045577574764413
297.0,-8.7754962966896,2.4993666937650354
298.0,-8.75075778464193,2.4941756307007186
299.0,-8.726019274292897,2.488984567289999
300.0,-8.70128076190356,2.4837935035112784
301.0,-8.688054149809295,2.471509554710886
302.0,-8.67482753726917,2.4592256058087556
303.0,-8.661600925242222,2.446941657718036
304.0,-8.648374312748338,2.4346577084696737
305.0,-8.635147701038589,2.422373760339968
306.0,-8.615976947402226,2.399467957078775
307.0,-8.596806194817976,2.3765621542057636
308.0,-8.577635441077424,2.3536563509445703
309.0,-8.558464687319828,2.3307505483866553
310.0,-8.539293934773099,2.307844746254939
311.0,-8.510480350871887,2.281254797864558
312.0,-8.481666768856952,2.2546648505255176
313.0,-8.452853184955739,2.2280749024451834
314.0,-8.424039602853822,2.201484954375276
315.0,-8.395226020025722,2.174895007756729
316.0,-8.367286553237838,2.1495820561718157
317.0,-8.339347086312198,2.1242691046860425
318.0,-8.311407619475965,2.0989561534111765
319.0,-8.283468152935543,2.073643202325028
320.0,-8.255528686868146,2.048330250230208
321.0,-8.239691039194565,2.010623421380589
322.0,-8.223853392647193,1.9729165911463498
